Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood_cluster,mood
107552,5cB9BlseQteklXaJjRtZti,Tove Lo,Lady Wood,Lady Wood,47,216659,True,0.647,0.6,7,-8.02,0,0.135,0.337,0.000945,0.11,0.157,119.929,4,synth-pop,1,High Energy
12501,7hM5duVObouIsRhz1Y2OcH,my little airport,LMFXXYEARFEST,今宵多珍重,33,161988,False,0.661,0.632,2,-10.482,1,0.0674,0.21,0.00123,0.579,0.667,92.966,4,cantopop,3,Dark & Intense
107768,2ZSep9yW6E1cwDNXhRb1Qf,Modern Talking,In The Garden Of Venus,In 100 Years,47,238693,False,0.667,0.737,0,-12.684,0,0.0332,0.0421,0.0,0.256,0.766,118.044,4,synth-pop,3,Dark & Intense
35324,4TaWc1aaXknZMXlHvYDBZX,João Gustavo e Murilo,Cancela Esse Cara,Cancela Esse Cara,44,155820,False,0.538,0.609,3,-5.291,1,0.17,0.385,0.0,0.0968,0.716,199.36,4,forro,3,Dark & Intense
77275,6z4sXhw2LBur5DL4RsOi66,Kamisa 10,Na Vibe do K10 - EP 1 (Ao vivo),PQP - Ao vivo,48,156863,False,0.563,0.867,6,-6.907,0,0.0793,0.641,0.0,0.88,0.72,174.986,4,pagode,3,Dark & Intense
66959,3gGhPc6yhl6ffFIuANQbIT,Jack Hartmann,Every 1 Counts,Days in the Month Rap,8,78373,False,0.905,0.847,5,-6.331,0,0.441,0.258,1.05e-06,0.0544,0.864,88.003,4,kids,0,Chill & Acoustic
10316,60KBI62NsdX4bnApGlLIGP,Hybrid,Black Halo,Truth From The Lies,15,369459,False,0.595,0.655,8,-9.515,1,0.0403,0.0048,0.123,0.11,0.0939,128.01,4,breakbeat,4,Calm & Instrumental
71622,6irNz2hSXvd2QJG0vXyBFR,Avenged Sevenfold,City of Evil,Bat Country,42,311813,False,0.541,0.968,0,-4.129,1,0.0396,0.000248,8.28e-06,0.423,0.505,125.04,4,metal,4,Calm & Instrumental
70068,36okEwTBuhG9dIOqCd0B2P,Jay Chou,范特西,愛在西元前,55,234253,False,0.769,0.681,8,-8.266,1,0.0339,0.177,2.68e-05,0.122,0.723,126.811,4,mandopop,3,Dark & Intense
25400,4t0UsYzmmmZRMTWn77jiGF,Robin S,Show Me Love,Show Me Love,69,252106,False,0.811,0.833,5,-4.259,1,0.153,0.014,2.06e-05,0.0769,0.567,120.258,4,disco,3,Dark & Intense
87710,4ujiGaEqeg8aMtXLNWL8HX,7 Minutoz,Rap Do Kaneki: Faminto Por Humanos (Nerd Hits),Rap Do Kaneki: Faminto Por Humanos (Nerd Hits),42,257560,False,0.563,0.933,9,-6.931,0,0.177,0.113,0.0,0.119,0.364,164.061,4,r-n-b,4,Calm & Instrumental
41370,7og8AbGlEOEA3bQY6cjLCh,Broder Daniel,Broder Daniel Forever,Happy People Never Fantasize,25,225933,False,0.38,0.946,7,-4.718,1,0.0564,0.0416,0.0669,0.91,0.379,133.169,4,goth,4,Calm & Instrumental
83842,3e4VawNTLG2hot2Gvkug8m,Dimitri Vangelis & Wyman,Horns,Horns,55,151997,False,0.685,0.878,10,-4.13,0,0.067,0.0317,0.671,0.297,0.372,125.083,4,progressive-house,4,Calm & Instrumental
16637,3oHSL6pt9LpNrQZuQGu9wL,"Wolfgang Amadeus Mozart;Michael Finnissy;Academy of Ancient Music;Stephen Cleobury;Choir of King's College, Cambridge",Mozart: Requiem Realisations,"Requiem, K. 626: Lacrimosa",62,169666,False,0.162,0.0898,2,-23.269,0,0.0354,0.944,0.917,0.187,0.0413,132.047,3,classical,2,Happy & Danceable
6077,1nLF4GpaJe54kjjBVxIBRS,Bathory,Blood Fire Death,A Fine Day to Die,48,516266,False,0.232,0.931,9,-8.804,1,0.0808,0.00413,0.756,0.0927,0.0371,122.684,4,black-metal,4,Calm & Instrumental
21869,1qRlmoXN7LVqMEDJMf5z1g,Seyi Shay;Patoranking;Shadrach Adeboye,Africa Rising Vol.4,Murda,4,210680,False,0.62,0.841,6,-2.306,1,0.046,0.54,0.0,0.111,0.863,103.066,4,dancehall,3,Dark & Intense
99795,77Y57qRJBvkGCUw9qs0qMg,John Mayer,The Search for Everything,In the Blood,62,243666,False,0.546,0.655,8,-6.526,1,0.0255,0.386,1.04e-05,0.0983,0.518,80.007,4,singer-songwriter,1,High Energy
54415,3kybqDbdihzfBfJQoCgnPM,Tineidae,Exo,Battle Scars,10,541285,False,0.0842,0.137,10,-20.355,1,0.0439,0.592,0.885,0.109,0.0362,168.406,4,idm,2,Happy & Danceable
16715,4lvfOnCUxyT3aKKamZ3WXu,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 11. Variation X",6,41893,False,0.212,0.221,0,-20.543,1,0.0454,0.98,0.96,0.149,0.425,148.759,5,classical,2,Happy & Danceable
52057,7KA8e8VF0Ne8jxahKA5rF9,Carl Smith,The Essential Carl Smith,Deep Water,21,135493,False,0.557,0.522,5,-11.49,1,0.028,0.701,0.000371,0.211,0.876,148.446,4,honky-tonk,1,High Energy
73532,4LUXS5MuTgvS0o3R3p8yMX,Nils Hoffmann,A Radiant Sign,Immunity,34,216322,False,0.648,0.689,0,-9.522,1,0.0358,0.00498,0.742,0.0824,0.246,120.001,4,minimal-techno,4,Calm & Instrumental
39776,50z2R1GAaxYF9Bb2woUuK6,Marteria,Zum Glück in die Zukunft,Marteria Girl,39,210133,False,0.674,0.69,6,-5.405,1,0.226,0.0188,0.0,0.0731,0.631,143.746,4,german,3,Dark & Intense
14459,0AVLdFhZInmvfFt4ilSY91,Super Simple Songs,"Happy, Happy, Happy!",The More We Get Together,53,104663,False,0.699,0.232,7,-6.922,1,0.033,0.884,0.0,0.27,0.88,152.083,3,children,1,High Energy
85210,1yEBMvOYbhJJTX7x3iW41O,Soda Stereo,Comfort y Música Para Volar,Génesis - MTV Unplugged,44,515693,False,0.275,0.87,2,-4.787,1,0.156,0.0449,0.551,0.795,0.265,143.179,4,punk-rock,4,Calm & Instrumental
37664,40KFVEXgisK6Z851aESYqR,MC BN;Mc Kitinho;DJ Kley;Jeff,Quando Ela Tira a Calcinha,Quando Ela Tira a Calcinha,4,175384,True,0.779,0.63,2,-2.979,1,0.0617,0.00676,0.000313,0.159,0.498,130.211,4,funk,3,Dark & Intense
16767,338LGOoJjyCNI1cTJjud48,Wolfgang Amadeus Mozart;Scottish Chamber Orchestra;Sir Charles Mackerras,Mozart - Inspiring Classics,"La clemenza di Tito, K.621 / Act 1: Marcia - Reprise",4,65000,False,0.611,0.267,3,-16.438,1,0.0469,0.91,0.862,0.106,0.585,119.852,4,classical,2,Happy & Danceable
99761,2E0Lr1ecydv5MjTYYM0WhN,Stephen Sanchez,Easy On My Eyes,Easy On My Eyes,53,238173,False,0.501,0.105,7,-13.042,1,0.041,0.948,0.0,0.0875,0.203,122.334,4,singer-songwriter,1,High Energy
35182,6i71Fz05vmnUNTz7vAdmDe,Raquel dos Teclados,VOL 11,Não Tem Essa Que Não Chora,45,155454,False,0.807,0.644,4,-4.743,0,0.0368,0.31,1.37e-06,0.371,0.758,140.022,4,forro,3,Dark & Intense
34264,3s1V1U2pLph50HvhsgRCF0,Divya Kumar,Loveyatri - A Journey Of Love,Loveyatri Title Song,41,152087,False,0.506,0.919,11,-4.367,0,0.295,0.353,0.0,0.0626,0.879,176.808,3,folk,3,Dark & Intense
23983,5zjesnnX1y2PkYKNZl5Jl0,SJUR;Isac Elliot,Rich & Famous (with Isac Elliot),Rich & Famous (with Isac Elliot),42,163220,False,0.704,0.881,9,-5.502,1,0.0381,0.026,7.84e-06,0.113,0.822,118.025,4,deep-house,3,Dark & Intense
7413,0EJYAcMpzJo9mZGQSA77SB,Darrell Scott,A Crooked Road,A Crooked Road,23,251586,False,0.459,0.242,0,-12.189,1,0.0354,0.898,0.0173,0.0957,0.523,108.175,4,bluegrass,1,High Energy
65899,5zoMXQmH7wTXiazGWgaY2X,Ilaiyaraaja;S. P. Balasubrahmanyam;S. Janaki,Unna Ninachen Paatu Padichen (Original Motion Picture Soundtrack),Maanam Idi Idikka,44,305866,False,0.415,0.346,2,-15.356,1,0.0512,0.852,0.000199,0.319,0.86,82.29,3,k-pop,1,High Energy
59240,1WIYvgjhQfEwxP5d5LgKBs,Pouya Pour-Amin,Prison Episodes,If Pain Is Condensed There Is No Pain (Fifth Episode),0,264000,False,0.292,0.197,7,-17.993,1,0.0689,0.979,0.832,0.267,0.171,120.694,4,iranian,2,Happy & Danceable
6718,17al11TqKQrLfpmC3dHh3Q,Deafheaven,10 Years Gone (Live),Language Games - Live,17,351719,False,0.197,0.957,5,-5.827,1,0.0969,1e-05,0.924,0.057,0.073,138.224,4,black-metal,4,Calm & Instrumental
108502,3ucjjE6eunnebQmC9qO0S6,Dino Saluzzi,Dino Saluzzi - RCA Victor 100 Años,La Humilde,21,135360,False,0.581,0.495,9,-8.343,0,0.128,0.561,0.502,0.0452,0.661,157.844,3,tango,1,High Energy
42707,6D758KNG2dSZ7Pf1eqSXKm,Triac,Always Meant to Hurt You,Grab Everything That Kills,11,90120,False,0.203,0.853,3,-8.874,0,0.0793,0.0,0.819,0.0483,0.17,115.769,4,grindcore,4,Calm & Instrumental
49697,7td9KE8BgkPtmkzl7jLuA7,Radical Redemption;D-Sturb;Tha Playah,Sick And Twisted,Ride On Our Enemies - Tha Playah Remix,20,216343,True,0.46,0.994,11,-1.02,0,0.264,0.128,0.0,0.312,0.199,174.9,4,hardstyle,4,Calm & Instrumental
33396,4hqKKAZzRBZgDUOq1ldo2o,Schyzo;RNZ,V. Patro,Ve Svym Stavu,40,197312,True,0.919,0.585,11,-9.301,0,0.0921,0.153,0.0,0.102,0.179,125.008,4,emo,3,Dark & Intense
46821,3VUxHYgwgKx2G0Ff1VO0sG,S3RL;Rob IYF;Krystal,I Wanna Stay (DJ Edit),I Wanna Stay - DJ Edit,17,262590,False,0.609,0.96,5,-2.899,0,0.249,0.00283,0.00112,0.0947,0.419,169.954,4,happy,4,Calm & Instrumental
108286,2wysq4TOXojuFnehuqOXL0,Julio Sosa;Leopoldo Federico y su Orquesta,El Firulete,Confesión (with Leopoldo Federico y Su Orquesta),22,206506,False,0.454,0.454,9,-9.517,0,0.063,0.796,6.75e-06,0.183,0.528,109.326,3,tango,1,High Energy
66051,2B3EtzAgWYKIv5RYdCFPFb,Super Siah,I Love My Life,I Love My Life,40,124160,False,0.896,0.468,8,-5.481,1,0.313,0.0905,0.0,0.11,0.392,147.097,4,kids,3,Dark & Intense
34831,0ooea8ptVQNZehNygA91ng,OUTROEU,Nós Dois,Nós Dois,44,176030,False,0.698,0.78,7,-5.696,0,0.0262,0.0187,0.00109,0.255,0.794,132.021,4,folk,3,Dark & Intense
91830,12ttZVpkIbYVZqnpWDIDtr,The Goo Goo Dolls,Just Best Covers,Give a Little Bit,1,214400,False,0.557,0.951,0,-3.003,1,0.033,0.00194,0.000172,0.157,0.528,93.97,4,rock,3,Dark & Intense
78157,07DUduE5T1kAlkIU7Hjv3Z,Pazoo;NoooN;Hello Ellie,Layla sitzt dicht im Flieger,Dubi Dam Dam,0,126428,False,0.708,0.928,0,-6.034,1,0.0326,0.0033,0.000135,0.334,0.903,140.022,4,party,3,Dark & Intense
52810,51piaTRq9ywWeNHokbyQzw,Charlie Walker,Charlie Walker: Greatest Honky Tonk Hits,Pick Me Up On Your Way Down - Single Version,38,145226,False,0.52,0.317,6,-10.669,1,0.0285,0.794,0.0,0.112,0.932,153.015,4,honky-tonk,1,High Energy
113304,4DrI28RhuPmHn0LdGKf6wN,Audrey Assad,Inheritance,It Is Well with My Soul,51,251303,False,0.373,0.0851,11,-10.6,1,0.0312,0.92,0.0,0.108,0.28,75.232,4,world-music,1,High Energy
34071,0fcZ3nL9h1PV4mZKngBYxf,Vidhi Sharma,Ram Stuti (Shri Ram Chandra Kripalu Bhajman),Ram Stuti - Shri Ram Chandra Kripalu Bhajman,51,384235,False,0.687,0.819,8,-3.356,1,0.0231,0.441,5.2e-06,0.11,0.501,99.989,1,folk,3,Dark & Intense
80947,5KfLr5UF3iQN0ifFMQH0ol,Unnikrishnan,Kaadhalan,Ennavale Adi Ennavale,56,312032,False,0.611,0.327,3,-15.109,1,0.0352,0.555,0.0,0.108,0.431,97.016,3,pop-film,1,High Energy
111226,3rbrMdejDkWGZOTEbgpTBw,Emancipator;Koresma,Mountain of Memory (Remixes),Blue Dream - Koresma Remix,50,187431,False,0.674,0.684,8,-7.39,1,0.0353,0.177,0.899,0.106,0.125,115.017,4,trip-hop,4,Calm & Instrumental
70645,1YQFHbLCNzdF9UtUOapZsX,Mayday,五月天 | 步步 | 自選作品輯 the Best of 1999-2013,洋蔥,52,275680,False,0.486,0.585,0,-6.105,1,0.0296,0.233,0.0,0.146,0.224,129.784,4,mandopop,4,Calm & Instrumental
55317,7qMCYAkTTbFOw1hUXvAAje,Osho Jain;Sanchi,Saar,Humara Ho Gaya,52,157674,False,0.657,0.249,0,-12.8,1,0.0528,0.929,0.0,0.0965,0.226,148.027,4,indian,1,High Energy
82619,4j02fSIuNijpQRyu5XXKM5,The Copyrights,Make Sound,Kids of the Black Hole,22,154986,False,0.397,0.763,0,-7.032,1,0.0514,0.0288,0.000653,0.138,0.683,190.01,4,power-pop,4,Calm & Instrumental
11538,3UDmHZcBTQp8Iu8droNtUl,The Beatles,The Beatles 1967 - 1970 (Remastered),Revolution - Remastered 2009,63,205293,False,0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,4,british,3,Dark & Intense
78355,3BACKIxZWIdFaNLAklMdh2,Mike Nüchtern;Thekensportlerz,Feieralarm,Feieralarm,31,138245,False,0.561,0.834,7,-4.768,1,0.038,0.0234,0.0,0.249,0.292,142.036,4,party,4,Calm & Instrumental
62661,6euwgOanJOzsBeZUDTbx29,Survive Said The Prophet,s p a c e [ s ],found & lost,55,188960,False,0.547,0.987,1,-3.71,0,0.0783,0.000133,0.000303,0.343,0.382,104.086,4,j-pop,4,Calm & Instrumental
113266,0pAPFaE1Iwfvex9EVJuQlG,Tenth Avenue North,Followers,Control (Somehow You Want Me),57,248733,False,0.509,0.75,11,-5.884,1,0.0397,0.00208,0.0,0.182,0.131,120.001,4,world-music,4,Calm & Instrumental
48962,5EbTHYIQQtNNMloPNirkKi,Atari Teenage Riot,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),Speed,42,168586,False,0.413,0.912,4,-5.092,0,0.0878,1.49e-05,0.0203,0.14,0.497,165.156,4,hardcore,4,Calm & Instrumental
17572,5qBhUQLFCdIut4QZrIh7XI,DJ Taj;Jdub;Mvntana,Hit It From The Back,Hit It From The Back,17,135053,False,0.852,0.861,1,-7.666,0,0.287,0.00113,0.0379,0.0536,0.609,160.038,4,club,3,Dark & Intense
110573,6B6jWtgW9ZCocu0alFox1m,Fatum,Kenshō,Kenshō,49,220161,False,0.573,0.894,1,-8.824,1,0.0385,0.00634,0.847,0.12,0.0402,124.019,4,trance,4,Calm & Instrumental
34137,2DxsGXCFkJvTz7Dv8lgOhd,Runa Laila,Gharaonda,Tumhen Ho Na Ho,46,313186,False,0.313,0.47,1,-11.142,1,0.0376,0.847,5.86e-06,0.0663,0.718,86.684,4,folk,1,High Energy
20803,5q35GiekvBr6oAsCsW8YlR,Martin Garrix,Animals,Animals,56,303040,True,0.676,0.857,1,-6.7,1,0.0391,0.00149,0.674,0.307,0.0378,128.01,4,dance,4,Calm & Instrumental
31958,340UVheS8z3ncW9TTUhAbc,Halsey,Nightmare,Nightmare,68,231998,True,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,4,electro,3,Dark & Intense
10141,0rZr4lng9DfnKNrXPNDWXZ,Stanton Warriors,The Warriors,New York - Original Mix,19,232615,False,0.611,0.806,7,-6.975,1,0.0841,0.0631,0.394,0.453,0.512,130.013,4,breakbeat,4,Calm & Instrumental
46981,4yV1QWMn9BizjBBVeb5vnf,Tha Playah;DJ Maddog,Enter The Time Machine,Enter The Time Machine - DJ Mad Dog mix,16,370868,False,0.469,0.916,9,-5.424,1,0.158,0.000349,0.0504,0.14,0.138,169.064,4,happy,4,Calm & Instrumental
42711,3QF3h0ABP48ZDGgnTofzzs,Sex Prisoner,Split,Power Violence Wonderland,13,55453,False,0.314,0.918,1,-6.485,1,0.124,4.36e-06,0.832,0.199,0.319,93.364,4,grindcore,4,Calm & Instrumental
37445,6EIVqF0OkgxR49LOohMsxM,Tz da Coronel;CalliCartel,É o Trem!,Mdl City,49,217391,False,0.718,0.439,4,-11.06,0,0.288,0.147,0.0,0.212,0.522,116.0,4,funk,3,Dark & Intense
62395,4PdRmauZ4AF8HJiwpMVaXT,Ayten Alpman,Ben Böyleyim (45'lik),Ben Böyleyim,42,206725,False,0.399,0.496,5,-7.763,0,0.0509,0.905,0.00786,0.26,0.62,113.625,3,j-pop,1,High Energy
36836,1TRPCgtAgm4R74V5dU4x5K,Vald,NQNT33,Berflam,33,138262,True,0.66,0.882,6,-4.714,1,0.269,0.0213,0.0,0.258,0.239,136.972,4,french,4,Calm & Instrumental
106598,1WWFP0JQVTTkhWRMSuKWXw,Galenskaparna & After Shave,En gó box,Gótt å leva,38,210560,False,0.876,0.45,4,-9.25,1,0.101,0.642,0.0,0.0911,0.809,120.094,4,swedish,3,Dark & Intense
79632,2I5GCwdJkw7hhnUkSjzqUU,Keane,Hopes And Fears (Deluxe Edition),Somewhere Only We Know - BBC Steve Lamacq Session / 2003,59,229080,False,0.437,0.574,9,-6.611,1,0.0259,0.0328,0.000376,0.102,0.271,172.031,4,piano,4,Calm & Instrumental
72770,5znIVOv7RucpCHGkbonySq,Parkway Drive,Reverence,The Void,58,233079,False,0.571,0.954,2,-3.399,0,0.0464,0.000432,0.0014,0.058,0.53,123.051,4,metalcore,4,Calm & Instrumental
9153,4horm0SEWe8kMxFjdf7Aab,Felp 22;Medellin;Sueth,Joias do Bairro,Paranoia,49,198620,True,0.642,0.519,3,-7.423,0,0.149,0.742,3.54e-06,0.103,0.563,144.957,4,brazil,1,High Energy
55726,5pMd5QRixmRGmPSSZKn4Ia,Pritam;Neeraj Shridhar,Billu,You Get Me Rockin & Reeling,45,286426,False,0.642,0.747,7,-5.163,1,0.0492,0.104,0.0,0.104,0.592,172.037,4,indian,3,Dark & Intense
80874,5xWpxI216rbOSiAqjdn6gy,Meet Bros.;Neha Kakkar;Jassie Gill,"Lamborghini (From ""Jai Mummy Di"")","Lamborghini (From ""Jai Mummy Di"")",57,246635,False,0.769,0.922,1,-3.123,1,0.0534,0.419,0.000156,0.189,0.634,104.916,4,pop-film,3,Dark & Intense
105032,5ueBL4PSEp7B7TInLXxhFA,kahlooa station,Late Hour,Late Hour,46,138666,False,0.721,0.557,9,-13.489,0,0.125,0.328,0.897,0.0796,0.466,90.03,4,study,1,High Energy
72978,2zEoD1fzFCVCzPtJH6dfST,Heavy Heavy Low Low,"Everything's Watched, Everyone's Watching",Mall-Nutrition,25,115026,False,0.239,0.954,9,-4.405,1,0.241,0.00043,2.47e-06,0.319,0.254,83.416,4,metalcore,4,Calm & Instrumental
24567,1AeGhFPEn3wDbYDPotq233,Anthony Shakir,10 Years of secretsundaze,Travellers - MRSK Remix,5,389650,False,0.934,0.948,6,-3.795,1,0.239,0.0247,0.00974,0.154,0.191,129.031,4,detroit-techno,3,Dark & Intense
37826,0JBlB87v8DaQS60V7m3T7V,MC Saci;GORDÃO DO PC;DJ TH DO PRIMEIRO,Isso É Porte de Bandido,Isso É Porte de Bandido,42,166153,True,0.917,0.904,3,0.105,1,0.296,0.521,0.0,0.301,0.767,130.139,4,funk,3,Dark & Intense
23552,5R4LHqbN7o4h4hIPKN5SCE,offrami;Hoosh,Santa Monica,Santa Monica,36,166486,False,0.828,0.543,9,-8.241,1,0.0462,0.0784,6.96e-05,0.121,0.675,111.043,4,deep-house,3,Dark & Intense
101614,1rEsZ1eKmP2cGWtKUIQQpk,Fans & White Noise,Fans & White Noise,White Noise: Showers,35,224954,False,0.167,0.76,10,-16.441,0,0.0875,0.843,0.998,0.199,1e-05,118.686,5,sleep,2,Happy & Danceable
5559,1Esdref3JRFtpdLtF6VWwg,SawanoHiroyuki[nZk];Laco,iv,NEXUS <PODv>,58,227893,False,0.809,0.839,4,-5.772,0,0.0915,0.0883,0.0,0.0634,0.554,110.021,4,anime,3,Dark & Intense
9366,7hNyAHE2VsZt7gawcaO5Ji,Nando Reis;Ana Vilela,Laços,Laços,47,240585,False,0.602,0.889,7,-6.072,1,0.0717,0.15,3.31e-05,0.3,0.408,137.986,4,brazil,4,Calm & Instrumental
35009,5iZQLhYMDoy9mD9V8dO93q,Vitor Fernandes,Piseiro Apaixonado - Pt. 1,Termina Comigo,54,167400,False,0.67,0.836,7,-3.932,0,0.0441,0.302,7.7e-06,0.733,0.694,149.962,4,forro,3,Dark & Intense
75464,52xhb3eswtdK9rgojPICp0,Spencer Brewer,Piano Solos,Where We Used To Play,22,245440,False,0.334,0.0494,11,-28.666,0,0.0558,0.992,0.931,0.0937,0.136,93.173,4,new-age,2,Happy & Danceable
113462,34yDNxPkPxzG0tkpyIfHJD,Hillsong Young & Free,All Of My Best Friends,All My Life - Live,37,235880,False,0.261,0.265,0,-9.515,1,0.0327,0.726,0.0,0.673,0.134,84.344,4,world-music,1,High Energy
51603,0QHEWicUbdyWuHsMcVd1Ka,Yo Yo Honey Singh,Yo Yo Honey Singh Is Back,"Chaar Botal Vodka (From ""Ragini Mms 2"")",59,225837,False,0.877,0.881,4,-3.713,0,0.0713,0.421,0.000345,0.12,0.874,123.024,4,hip-hop,3,Dark & Intense
5518,1bIZxrSkbxatnTo8ObcIxX,Kenshi Yonezu,BOOTLEG,orion,58,281906,False,0.702,0.614,8,-4.93,1,0.028,0.103,0.0,0.231,0.507,104.022,4,anime,3,Dark & Intense
10174,66QpL8l5IJ4ND2Q79MTa3t,Orbital,The Middle of Nowhere,Nothing Left 2,19,501426,False,0.524,0.903,7,-8.394,1,0.0365,0.00126,0.377,0.108,0.585,132.968,4,breakbeat,4,Calm & Instrumental
51323,6OgjDxorTU4qeLvVuB9zoW,Raj Ranjodh,Babe Bhangra Paunde Ne,Attitude,43,169787,False,0.644,0.77,1,-4.807,1,0.0561,0.0541,0.0,0.22,0.367,93.989,4,hip-hop,3,Dark & Intense
39911,13LAp3OoigSmzHDuWWv1OL,PEPO,Meine Welt,Meine Welt,37,203109,True,0.668,0.582,2,-9.424,0,0.217,0.531,0.0,0.184,0.569,103.988,4,german,1,High Energy
95430,6WlyKnHraeinNeZlRbTIdK,Eddie Santiago,30 Exitos Insuperables,Nena,30,292173,False,0.739,0.773,0,-6.225,1,0.0408,0.71,3.57e-06,0.0753,0.961,177.14,4,salsa,3,Dark & Intense
25511,7zLJawuzuYQDmzUen1unZv,Cameo,She's Strange,Hangin' Downtown,33,307960,False,0.603,0.41,10,-13.699,0,0.0436,0.318,0.0,0.349,0.559,72.159,4,disco,1,High Energy
73226,6Dk2oxb5zYRmCJjYhdbrkr,Boris Brejcha,FEAR,Sad But True,45,481920,False,0.82,0.425,2,-10.306,1,0.0877,0.000694,0.906,0.112,0.307,125.001,4,minimal-techno,4,Calm & Instrumental
105721,0L3DbRVIVwjh4h9ObPr3da,Nathan Kawanishi;Kowrites,Tides,Tides,9,143360,False,0.58,0.2,2,-10.884,0,0.217,0.933,0.856,0.0944,0.335,74.873,4,study,2,Happy & Danceable
1970,3bXKRQis9u0Xzl3h9nwhvj,Lack Of Afro;Herbal T,Hello Baby,One World,17,235974,False,0.677,0.746,4,-10.734,0,0.127,0.171,9.93e-06,0.101,0.71,97.075,4,afrobeat,3,Dark & Intense
73742,02HBzyigV4WjMhBLwmJI7f,Chris & Cosey,Songs of Love & Lust,Driving Blind,19,390200,False,0.806,0.749,4,-14.328,0,0.0502,0.00164,0.898,0.629,0.252,115.718,4,minimal-techno,4,Calm & Instrumental
90330,2z2a6v6pqtB3rI2oKbNWkD,Los Teen Tops,Los Teen Tops De Su Epoca De Oro,Anoche No Dormí,36,143053,False,0.531,0.405,7,-11.003,1,0.0294,0.353,0.0,0.349,0.431,106.35,3,rock-n-roll,1,High Energy
2128,2iA4neLS2rg1dlciGgmt4X,Megadeth,Release Your ANGER,Symphony Of Destruction,0,246733,False,0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,4,alt-rock,4,Calm & Instrumental
34176,5bzf1xrbqr1ttjAJuRz2xY,The Lumineers,Cleopatra,Cleopatra,68,201413,False,0.536,0.775,8,-6.765,1,0.0394,0.228,0.000143,0.0947,0.485,151.393,4,folk,4,Calm & Instrumental
47912,6M5m8gfTj3rhYEPDzLmdL4,Led Zeppelin,Physical Graffiti (Deluxe Edition),Ten Years Gone - Remaster,59,394920,False,0.545,0.416,2,-11.979,1,0.0433,0.559,0.00496,0.0369,0.295,76.872,4,hard-rock,1,High Energy
78678,4GK2HN2CyBq3cGDSbkqVqr,Michelle;Matthias Reim,Rouge,Idiot,27,192293,False,0.646,0.857,0,-4.065,1,0.0323,0.22,0.00152,0.251,0.71,136.038,4,party,3,Dark & Intense
36214,46XpZgZjDK9Vpz5TBZUiYu,Thunder,Dreaming,Dreaming,60,138947,False,0.848,0.49,1,-10.753,0,0.0686,0.462,9.66e-05,0.26,0.58,114.006,4,french,3,Dark & Intense
54702,5ijrWfxhRx92kwGS85SsUD,Casino Versus Japan,Back To Mine: Tycho (DJ Mix),It's Very Sunny - Mixed,36,287906,False,0.674,0.605,10,-8.869,1,0.0368,0.184,0.579,0.101,0.842,171.125,4,idm,3,Dark & Intense
62475,0lH6ZqVr2a695QXr8jaAwz,サザンオールスターズ,綺麗,そんなヒロシに騙されて,40,192198,False,0.668,0.872,4,-6.074,0,0.029,0.092,0.145,0.343,0.828,137.007,4,j-pop,3,Dark & Intense
72796,6xWGwQHvM7T0oXVbP3SD3g,Maylene And The Sons Of Disaster,Maylene & The Sons of Disaster,Gusty Like the Wind,26,237733,False,0.576,0.989,9,-1.861,0,0.18,0.00437,0.0,0.806,0.199,139.95,4,metalcore,4,Calm & Instrumental
89886,2Qud6Q1KlK22qHcjUGlRpJ,Marcianeke,Sueltate Mah,Sueltate Mah,41,178800,True,0.662,0.785,1,-10.159,0,0.203,0.614,0.0,0.106,0.797,180.108,4,reggaeton,3,Dark & Intense
2676,3UjUCLNMXAn20u17PJvYqI,Eels,Christmas Vibes But Not Christmas Songs,"I Need Some Sleep - From ""Shrek 2"" Soundtrack",0,148186,False,0.664,0.307,0,-10.14,1,0.0325,0.869,0.458,0.107,0.193,128.03,4,alt-rock,1,High Energy
42244,6ArkYTdAIXy2wlFpNVXE63,Cattle Decapitation,The Harvest Floor,The Harvest Floor,15,187360,False,0.347,0.342,4,-15.855,1,0.0362,0.389,0.79,0.117,0.0343,133.702,3,grindcore,2,Happy & Danceable
94940,4VgCVaHTTfiuNjYTvHbGxm,NothingNothingNothing,SkinTheBone,SkinTheBone,44,154455,True,0.574,0.408,0,-9.061,1,0.0863,0.448,0.059,0.118,0.17,172.611,5,sad,1,High Energy
76100,7muThCzsr5IiHihIvw3xzf,André Rieu;Carmen Monarcha;Mirusia Louwerse;Suzan Erens;The Platin Tenors,My Music - My World - The Very Best Of,O Fortuna,45,218626,False,0.288,0.388,2,-10.267,0,0.0374,0.934,0.000401,0.23,0.226,82.271,3,opera,1,High Energy
